id,country,year,primary_energy_consumption,co2_emissions,percapita_consumption,coal_consumption,gas_consumption,geothermal_consumption,hydro_consumption,nuclear_consumption,oil_consumption,renewable_consumption,wind_consumption
1721,Hungary,2003,1.02,58,101.2,0.15,0.5,0,0,0.11,0.26,0,0
1722,Hungary,2004,1.04,57.3,103,0.14,0.49,0.01,0,0.12,0.28,0.01,0
1723,Hungary,2005,1.11,57.3,110.1,0.13,0.51,0.02,0,0.14,0.32,0.02,0
1724,Hungary,2006,1.09,57,108.1,0.13,0.48,0.01,0,0.13,0.33,0.02,0
1725,Hungary,2007,1.07,55,106.9,0.13,0.45,0.02,0,0.14,0.33,0.02,0
1726,Hungary,2008,1.06,53.8,105.6,0.13,0.44,0.02,0,0.14,0.31,0.03,0
6003,                 European Union #,1972,,,,,,,2.61,,,,
1727,Hungary,2009,0.98,48.2,98.1,0.11,0.38,0.03,0,0.15,0.3,0.04,0
1728,Hungary,2010,1,48.7,100.1,0.11,0.41,0.03,0,0.15,0.28,0.04,0.01
1729,Hungary,2011,0.97,48.7,97.5,0.11,0.39,0.02,0,0.15,0.28,0.03,0.01
1730,Hungary,2012,0.9,44.6,91.1,0.11,0.35,0.02,0,0.15,0.26,0.03,0.01
1731,Hungary,2013,0.86,42,86.6,0.1,0.33,0.02,0,0.14,0.25,0.03,0.01
1732,Hungary,2014,0.86,41.3,86.9,0.09,0.29,0.02,0,0.15,0.28,0.04,0.01
1733,Hungary,2015,0.9,43.8,91.8,0.1,0.31,0.02,0,0.15,0.3,0.04,0.01
1734,Hungary,2016,0.92,44.7,93.7,0.09,0.34,0.02,0,0.15,0.3,0.04,0.01
1735,Hungary,2017,0.97,46.9,99,0.09,0.36,0.02,0,0.15,0.33,0.04,0.01
1736,Hungary,2018,0.98,47.3,99.9,0.09,0.35,0.03,0,0.14,0.35,0.05,0.01
1737,Hungary,2019,0.99,47.1,101.3,0.08,0.35,0.03,0,0.15,0.35,0.06,0.01
1738,Hungary,2020,0.97,44.7,99.8,0.07,0.37,0.02,0,0.15,0.32,0.07,0.01
1739,Hungary,2021,1.02,46.1,105.3,0.06,0.39,0.03,0,0.14,0.35,0.08,0.01
1740,Hungary,2022,0.96,42.9,96,0.05,0.33,0.02,0,0.14,0.35,0.09,0.01
1741,Iceland,1965,0.03,1.5,142,0,0,0,0.01,0,0.02,0,0
1742,Iceland,1966,0.03,1.6,146.4,0,0,0,0.01,0,0.02,0,0
1743,Iceland,1967,0.03,1.5,142.7,0,0,0,0.01,0,0.02,0,0
1744,Iceland,1968,0.03,1.7,148.9,0,0,0,0.01,0,0.02,0,0
1745,Iceland,1969,0.03,1.5,147.3,0,0,0,0.01,0,0.02,0,0
1746,Iceland,1970,0.04,1.5,177.9,0,0,0,0.02,0,0.02,0,0
1747,Iceland,1971,0.04,1.7,192,0,0,0,0.02,0,0.02,0,0
1748,Iceland,1972,0.04,1.8,205.8,0,0,0,0.02,0,0.02,0,0
1749,Iceland,1973,0.05,2,245.2,0,0,0,0.02,0,0.03,0,0
1750,Iceland,1974,0.05,1.9,235.9,0,0,0,0.02,0,0.03,0,0
1751,Iceland,1975,0.05,1.8,223.5,0,0,0,0.02,0,0.03,0,0
1752,Iceland,1976,0.05,1.8,228.8,0,0,0,0.03,0,0.03,0,0
1753,Iceland,1977,0.05,1.9,240.3,0,0,0,0.03,0,0.03,0,0
1754,Iceland,1978,0.06,2,248.9,0,0,0,0.03,0,0.03,0,0
1755,Iceland,1979,0.06,2,257.1,0,0,0,0.03,0,0.03,0,0
1756,Iceland,1980,0.06,1.9,258,0,0,0,0.03,0,0.03,0,0
1757,Iceland,1981,0.06,1.9,260.1,0,0,0,0.03,0,0.02,0,0
1758,Iceland,1982,0.06,1.7,263.4,0,0,0,0.04,0,0.02,0,0
1759,Iceland,1983,0.06,1.7,268.5,0,0,0,0.04,0,0.02,0,0
1760,Iceland,1984,0.07,1.9,279.5,0,0,0,0.04,0,0.02,0,0
1761,Iceland,1985,0.07,1.9,274.3,0,0,0,0.04,0,0.02,0,0
1762,Iceland,1986,0.07,1.9,284.8,0,0,0,0.04,0,0.02,0,0
1763,Iceland,1987,0.07,2,290.5,0,0,0,0.04,0,0.02,0,0
1764,Iceland,1988,0.08,2.1,301.7,0,0,0,0.04,0,0.03,0,0
1765,Iceland,1989,0.08,2.2,308.4,0,0,0,0.04,0,0.03,0,0
1766,Iceland,1990,0.08,2.2,306.2,0,0,0,0.04,0,0.03,0,0
1767,Iceland,1991,0.08,2.1,295.7,0,0,0,0.04,0,0.03,0,0
1768,Iceland,1992,0.08,2.2,302.2,0,0,0,0.05,0,0.03,0,0
1769,Iceland,1993,0.08,2.3,310.8,0,0,0,0.05,0,0.03,0,0
1770,Iceland,1994,0.08,2.3,311.6,0,0,0,0.05,0,0.03,0,0
1771,Iceland,1995,0.09,2.4,319.8,0,0,0,0.05,0,0.03,0,0
1772,Iceland,1996,0.09,2.6,336.7,0,0,0,0.05,0,0.03,0,0
1773,Iceland,1997,0.1,2.6,350.3,0,0,0,0.06,0,0.03,0,0
1774,Iceland,1998,0.1,2.6,375,0,0,0.01,0.06,0,0.03,0.01,0
1775,Iceland,1999,0.11,2.6,405.9,0,0,0.01,0.06,0,0.03,0.01,0
1776,Iceland,2000,0.12,2.8,425,0,0,0.01,0.07,0,0.03,0.01,0
1777,Iceland,2001,0.12,2.7,424.1,0,0,0.01,0.07,0,0.03,0.01,0
1778,Iceland,2002,0.13,2.8,436.7,0,0,0.01,0.07,0,0.03,0.01,0
1779,Iceland,2003,0.13,2.8,435.9,0,0,0.01,0.07,0,0.03,0.01,0
1780,Iceland,2004,0.13,2.9,440.6,0,0,0.01,0.07,0,0.04,0.01,0
1781,Iceland,2005,0.13,2.9,435.2,0,0,0.02,0.07,0,0.04,0.02,0
1782,Iceland,2006,0.14,3,466.3,0,0,0.03,0.07,0,0.04,0.03,0
1783,Iceland,2007,0.16,3.1,519.7,0,0,0.03,0.09,0,0.04,0.03,0
1784,Iceland,2008,0.2,2.8,639.6,0,0,0.04,0.13,0,0.03,0.04,0
1785,Iceland,2009,0.2,2.6,636.4,0,0,0.04,0.12,0,0.03,0.04,0
1786,Iceland,2010,0.2,2.5,637.7,0,0,0.04,0.13,0,0.03,0.04,0
1787,Iceland,2011,0.2,2.5,635.7,0,0,0.04,0.12,0,0.03,0.04,0
6004,                 European Union #,1973,,,,,,,2.59,,,,
1788,Iceland,2012,0.2,2.5,638.2,0,0,0.05,0.12,0,0.03,0.05,0
1789,Iceland,2013,0.21,2.7,652.4,0,0,0.05,0.13,0,0.03,0.05,0
1790,Iceland,2014,0.21,2.7,644.2,0,0,0.05,0.13,0,0.03,0.05,0
1791,Iceland,2015,0.22,2.9,665.6,0,0,0.05,0.13,0,0.04,0.05,0
1792,Iceland,2016,0.22,2.8,658.9,0,0,0.05,0.13,0,0.04,0.05,0
1793,Iceland,2017,0.23,3.1,673.1,0,0,0.05,0.13,0,0.04,0.05,0
1794,Iceland,2018,0.24,3.3,677.9,0,0,0.05,0.13,0,0.05,0.06,0
1795,Iceland,2019,0.23,2.8,631.9,0,0,0.05,0.13,0,0.04,0.06,0
1796,Iceland,2020,0.21,1.8,560.7,0,0,0.05,0.12,0,0.03,0.05,0
1797,Iceland,2021,0.21,1.8,564.9,0,0,0.05,0.13,0,0.03,0.05,0
1798,Iceland,2022,0.22,2.5,597.1,0,0,0.05,0.1,0,0.04,0.05,0
1799,India,1965,2.23,167.5,4.5,1.49,0.01,0,0.2,0,0.53,0,0
1800,India,1966,2.3,170,4.5,1.48,0.01,0,0.21,0,0.59,0,0
1801,India,1967,2.37,174.5,4.5,1.51,0.01,0,0.24,0,0.61,0,0
1802,India,1968,2.53,182.5,4.8,1.56,0.01,0,0.28,0,0.68,0,0
1803,India,1969,2.81,197.5,5.2,1.66,0.02,0,0.31,0.01,0.82,0,0
1804,India,1970,2.75,189.9,4.9,1.57,0.02,0,0.32,0.01,0.82,0,0
1805,India,1971,2.86,206.6,5,1.59,0.02,0,0.36,0.01,0.88,0,0
1806,India,1972,3.01,218.6,5.2,1.68,0.03,0,0.34,0.01,0.94,0,0
1807,India,1973,3.07,219,5.2,1.66,0.03,0,0.37,0.02,1,0,0
1808,India,1974,3.25,238.6,5.3,1.88,0.03,0,0.35,0.02,0.98,0,0
1809,India,1975,3.5,253.4,5.6,2.02,0.04,0,0.42,0.02,1,0,0
1810,India,1976,3.67,263.8,5.8,2.1,0.05,0,0.44,0.03,1.06,0,0
1811,India,1977,3.88,277.6,6,2.2,0.05,0,0.48,0.02,1.13,0,0
1812,India,1978,4.04,276.6,6.1,2.13,0.06,0,0.6,0.02,1.23,0,0
1813,India,1979,4.26,295.9,6.3,2.26,0.07,0,0.58,0.02,1.33,0,0
1814,India,1980,4.39,310.3,6.3,2.37,0.04,0,0.59,0.03,1.36,0,0
1815,India,1981,4.86,339.8,6.8,2.67,0.07,0,0.63,0.03,1.46,0,0
1816,India,1982,4.81,341.8,6.6,2.64,0.09,0,0.53,0.02,1.52,0,0
1817,India,1983,5.06,364.6,6.8,2.8,0.11,0,0.51,0.03,1.6,0,0
1818,India,1984,5.4,386,7.1,2.95,0.13,0,0.57,0.04,1.72,0,0
1819,India,1985,5.7,409,7.3,3.09,0.16,0,0.55,0.05,1.86,0,0
1820,India,1986,6.1,437.9,7.7,3.32,0.22,0,0.56,0.05,1.96,0,0
1821,India,1987,6.49,474.8,8,3.64,0.25,0,0.52,0.05,2.02,0,0
1822,India,1988,7.06,511.8,8.5,3.91,0.29,0,0.58,0.06,2.22,0,0
1823,India,1989,7.72,559,9.1,4.25,0.35,0,0.67,0.04,2.4,0,0
1824,India,1990,8.28,602.1,9.5,4.59,0.42,0,0.71,0.07,2.5,0,0
1825,India,1991,8.74,634.9,9.8,4.89,0.46,0,0.79,0.06,2.54,0,0
1826,India,1992,9.19,671.9,10.1,5.18,0.52,0,0.75,0.07,2.68,0,0
1827,India,1993,9.42,694,10.2,5.36,0.53,0,0.75,0.06,2.71,0,0
1828,India,1994,9.93,724.8,10.5,5.53,0.57,0,0.85,0.05,2.91,0.01,0
1829,India,1995,10.67,773.4,11.1,5.87,0.65,0.01,0.81,0.08,3.24,0.01,0.01
1830,India,1996,11.09,812.5,11.3,6.04,0.71,0.01,0.74,0.09,3.5,0.02,0.01
1831,India,1997,11.71,855,11.7,6.32,0.77,0.01,0.75,0.1,3.74,0.02,0.01
1832,India,1998,12.42,895.7,12.2,6.53,0.85,0.01,0.89,0.12,4.01,0.03,0.01
1833,India,1999,12.78,914.3,12.3,6.47,0.87,0.02,0.88,0.13,4.4,0.03,0.02
1834,India,2000,13.42,959.8,12.7,6.88,0.91,0.02,0.82,0.16,4.61,0.04,0.02
1835,India,2001,13.48,968.6,12.5,6.94,0.92,0.02,0.76,0.19,4.63,0.05,0.02
1836,India,2002,13.92,1008.6,12.7,7.25,0.96,0.02,0.72,0.2,4.72,0.08,0.02
1837,India,2003,14.41,1049.4,12.9,7.59,1.02,0.03,0.72,0.18,4.81,0.09,0.03
1838,India,2004,15.65,1112.1,13.8,8.08,1.1,0.04,1.04,0.21,5.09,0.12,0.05
1839,India,2005,16.57,1200.2,14.4,8.84,1.24,0.05,1,0.18,5.18,0.14,0.06
1840,India,2006,17.46,1251.9,14.9,9.18,1.29,0.06,1.15,0.17,5.47,0.19,0.1
1841,India,2007,18.95,1362.7,15.9,10.04,1.4,0.09,1.25,0.17,5.84,0.24,0.12
1842,India,2008,20.05,1462,16.6,10.87,1.44,0.11,1.17,0.15,6.14,0.29,0.15
1843,India,2009,21.55,1588.5,17.6,11.77,1.77,0.13,1.07,0.16,6.46,0.33,0.16
1844,India,2010,22.48,1640,18.1,12.05,2.12,0.16,1.09,0.22,6.6,0.4,0.19
1845,India,2011,23.71,1706.4,18.9,12.52,2.17,0.2,1.31,0.31,6.91,0.49,0.24
1846,India,2012,24.99,1825.5,19.6,13.64,2.01,0.23,1.14,0.31,7.33,0.56,0.27
1847,India,2013,25.82,1892.6,20,14.44,1.76,0.26,1.29,0.31,7.38,0.63,0.29
1848,India,2014,27.56,2042.1,21.1,15.84,1.75,0.28,1.36,0.32,7.59,0.71,0.33
6005,                 European Union #,1974,,,,,,,2.8,,,,
1849,India,2015,28.52,2109.8,21.6,16.17,1.72,0.35,1.29,0.36,8.2,0.78,0.32
1850,India,2016,29.8,2207.2,22.3,16.52,1.83,0.29,1.24,0.35,8.99,0.88,0.42
1851,India,2017,30.94,2283.8,22.8,17.05,1.93,0.29,1.3,0.34,9.26,1.05,0.5
1852,India,2018,32.69,2381.7,23.9,17.93,2.09,0.31,1.33,0.36,9.68,1.31,0.57
1853,India,2019,33.52,2407.3,24.2,17.96,2.13,0.36,1.54,0.41,9.99,1.48,0.6
1854,India,2020,31.76,2237.5,22.7,16.97,2.17,0.38,1.55,0.4,9.07,1.58,0.57
1855,India,2021,34.51,2464.7,24.5,19.3,2.24,0.42,1.51,0.4,9.25,1.82,0.64
1856,India,2022,36.44,2595.8,25.7,20.09,2.09,0.47,1.64,0.42,10.05,2.15,0.66
1857,Indonesia,1965,0.3,20.1,3,0.01,0.02,0,0.02,0,0.26,0,0
1858,Indonesia,1966,0.3,19.5,2.9,0.01,0.02,0,0.03,0,0.25,0,0
1859,Indonesia,1967,0.3,18.7,2.8,0,0.02,0,0.03,0,0.24,0,0
1860,Indonesia,1968,0.32,19.6,2.9,0,0.02,0,0.04,0,0.26,0,0
1861,Indonesia,1969,0.36,21.3,3.2,0,0.04,0,0.04,0,0.27,0,0
1862,Indonesia,1970,0.39,22.6,3.3,0,0.05,0,0.04,0,0.29,0,0
1863,Indonesia,1971,0.37,23.5,3.1,0,0.05,0,0.01,0,0.3,0,0
1864,Indonesia,1972,0.39,25.4,3.2,0,0.04,0,0.01,0,0.33,0,0
1865,Indonesia,1973,0.44,29.7,3.5,0,0.03,0,0.02,0,0.39,0,0
1866,Indonesia,1974,0.47,31.4,3.7,0,0.04,0,0.02,0,0.41,0,0
1867,Indonesia,1975,0.58,36.9,4.4,0,0.09,0,0.02,0,0.47,0,0
1868,Indonesia,1976,0.6,39.7,4.5,0,0.09,0,0.01,0,0.5,0,0
1869,Indonesia,1977,0.8,48.1,5.8,0,0.18,0,0.02,0,0.59,0,0
1870,Indonesia,1978,0.9,53.7,6.3,0.01,0.21,0,0.01,0,0.67,0,0
1871,Indonesia,1979,1.02,62,7,0.01,0.27,0,0.01,0,0.73,0,0
1872,Indonesia,1980,1.1,68.8,7.4,0.01,0.26,0,0.01,0,0.82,0,0
1873,Indonesia,1981,1.18,75.2,7.7,0.01,0.26,0,0.01,0,0.9,0,0
1874,Indonesia,1982,1.2,77.3,7.7,0.01,0.24,0,0.01,0,0.93,0,0
1875,Indonesia,1983,1.27,78.8,8,0.01,0.33,0,0.02,0,0.91,0,0
1876,Indonesia,1984,1.4,85.1,8.6,0.01,0.38,0,0.02,0,0.98,0,0
1877,Indonesia,1985,1.49,86.5,8.9,0.04,0.45,0,0.03,0,0.97,0,0
1878,Indonesia,1986,1.59,90.8,9.3,0.06,0.49,0,0.05,0,0.99,0,0
1879,Indonesia,1987,1.68,98.8,9.7,0.09,0.5,0,0.05,0,1.03,0,0
1880,Indonesia,1988,1.77,104.1,10,0.1,0.53,0,0.05,0,1.08,0,0
1881,Indonesia,1989,1.96,113.8,10.9,0.15,0.6,0,0.07,0,1.15,0,0
1882,Indonesia,1990,2.16,132.4,11.8,0.14,0.62,0.01,0.07,0,1.32,0.01,0
1883,Indonesia,1991,2.35,143.2,12.6,0.14,0.71,0.01,0.08,0,1.4,0.01,0
1884,Indonesia,1992,2.58,157,13.6,0.18,0.78,0.01,0.1,0,1.51,0.01,0
1885,Indonesia,1993,2.75,169.1,14.3,0.21,0.82,0.01,0.09,0,1.61,0.01,0
1886,Indonesia,1994,2.88,176.6,14.7,0.21,0.97,0.02,0.08,0,1.6,0.02,0
1887,Indonesia,1995,3.13,193.4,15.7,0.23,1.03,0.02,0.09,0,1.77,0.02,0
1888,Indonesia,1996,3.36,205.6,16.6,0.27,1.07,0.02,0.09,0,1.9,0.02,0
1889,Indonesia,1997,3.65,230.5,17.7,0.33,1.12,0.03,0.06,0,2.11,0.03,0
1890,Indonesia,1998,3.58,228.5,17.2,0.36,1.08,0.03,0.11,0,2.01,0.03,0
1891,Indonesia,1999,3.91,247,18.5,0.49,1.17,0.04,0.11,0,2.1,0.04,0
1892,Indonesia,2000,4.19,264.1,19.5,0.55,1.19,0.05,0.11,0,2.29,0.05,0
1893,Indonesia,2001,4.49,286.8,20.6,0.7,1.23,0.06,0.12,0,2.37,0.06,0
1894,Indonesia,2002,4.61,294.6,20.8,0.72,1.34,0.06,0.1,0,2.38,0.07,0
1895,Indonesia,2003,5,332.1,22.4,0.97,1.42,0.06,0.09,0,2.45,0.07,0
1896,Indonesia,2004,4.95,323,21.9,0.89,1.3,0.07,0.1,0,2.59,0.07,0
1897,Indonesia,2005,5.1,333,22.3,1.02,1.31,0.07,0.11,0,2.58,0.07,0
1898,Indonesia,2006,5.18,352.2,22.4,1.19,1.34,0.07,0.1,0,2.49,0.07,0
1899,Indonesia,2007,5.56,383.2,23.7,1.5,1.25,0.07,0.11,0,2.63,0.07,0
1900,Indonesia,2008,5.63,378.8,23.6,1.32,1.43,0.08,0.12,0,2.68,0.09,0
1901,Indonesia,2009,5.78,388.4,24,1.36,1.52,0.09,0.11,0,2.69,0.1,0
1902,Indonesia,2010,6.26,422.4,25.6,1.55,1.59,0.09,0.17,0,2.85,0.1,0
1903,Indonesia,2011,6.61,454,26.7,1.79,1.54,0.09,0.12,0,3.05,0.11,0
1904,Indonesia,2012,6.82,470.1,27.3,1.82,1.55,0.09,0.13,0,3.21,0.12,0
1905,Indonesia,2013,6.59,442.6,26,1.59,1.6,0.09,0.17,0,3.11,0.13,0
1906,Indonesia,2014,6.67,451,26,1.69,1.59,0.1,0.15,0,3.09,0.16,0
6006,                 European Union #,1975,,,,,,,2.82,,,,
1907,Indonesia,2015,6.78,467.7,26.2,1.92,1.65,0.1,0.13,0,2.95,0.13,0
1908,Indonesia,2016,6.8,462.1,26,1.96,1.61,0.11,0.18,0,2.84,0.21,0
1909,Indonesia,2017,7.04,481.2,26.6,2.04,1.56,0.12,0.18,0,3.05,0.21,0
1910,Indonesia,2018,7.72,520,28.9,2.36,1.6,0.27,0.21,0,3.15,0.4,0
1911,Indonesia,2019,8.22,562.7,30.5,2.88,1.58,0.27,0.2,0,3.07,0.49,0
1912,Indonesia,2020,7.61,512.9,28,2.76,1.35,0.28,0.23,0,2.7,0.57,0
1913,Indonesia,2021,7.76,519.6,28.3,2.75,1.33,0.32,0.23,0,2.81,0.63,0
1914,Indonesia,2022,9.77,692,35.5,4.38,1.33,0.39,0.26,0,3.06,0.74,0
1915,Iran,1965,0.35,21.2,14.2,0.01,0.03,0,0.02,0,0.29,0,0
1916,Iran,1966,0.38,23.4,15,0.01,0.03,0,0.02,0,0.32,0,0
1917,Iran,1967,0.42,26.1,16.1,0.01,0.03,0,0.02,0,0.36,0,0
1918,Iran,1968,0.46,29,17.2,0.01,0.03,0,0.02,0,0.39,0,0
1919,Iran,1969,0.51,32.1,18.3,0.01,0.04,0,0.02,0,0.43,0,0
1920,Iran,1970,0.6,37.7,21,0.01,0.09,0,0.03,0,0.47,0,0
1921,Iran,1971,0.65,40.9,22.4,0.01,0.11,0,0.03,0,0.51,0,0
1922,Iran,1972,0.74,46.1,24.7,0.02,0.12,0,0.04,0,0.57,0,0
1923,Iran,1973,0.89,56.5,28.6,0.03,0.15,0,0.03,0,0.68,0,0
1924,Iran,1974,1.01,63.3,31.5,0.03,0.15,0,0.03,0,0.79,0,0
1925,Iran,1975,1.17,74.4,35.7,0.05,0.15,0,0.04,0,0.93,0,0
1926,Iran,1976,1.32,85,39,0.05,0.17,0,0.04,0,1.05,0,0
1927,Iran,1977,1.49,96.1,42.8,0.05,0.18,0,0.04,0,1.22,0,0
1928,Iran,1978,1.46,93.3,40.6,0.03,0.14,0,0.07,0,1.22,0,0
1929,Iran,1979,1.58,102,42.4,0.05,0.18,0,0.06,0,1.29,0,0
1930,Iran,1980,1.46,95.1,37.9,0.05,0.16,0,0.06,0,1.19,0,0
1931,Iran,1981,1.47,97.1,36.2,0.04,0.18,0,0.06,0,1.18,0,0
1932,Iran,1982,1.66,109.4,39,0.06,0.24,0,0.07,0,1.29,0,0
1933,Iran,1983,1.97,130.2,44.7,0.05,0.28,0,0.07,0,1.57,0,0
1934,Iran,1984,2.12,140.8,46.6,0.04,0.32,0,0.06,0,1.7,0,0
1935,Iran,1985,2.32,153.8,49,0.04,0.35,0,0.06,0,1.87,0,0
1936,Iran,1986,2.17,143.8,44.4,0.04,0.33,0,0.08,0,1.72,0,0
1937,Iran,1987,2.33,152.7,46.1,0.04,0.41,0,0.08,0,1.8,0,0
1938,Iran,1988,2.37,154.4,45.6,0.04,0.45,0,0.09,0,1.8,0,0
1939,Iran,1989,2.6,169.1,48.4,0.03,0.56,0,0.07,0,1.93,0,0
1940,Iran,1990,2.92,181.8,52.3,0.03,0.82,0,0.08,0,1.99,0,0
1941,Iran,1991,3.17,201.5,54.6,0.04,0.96,0,0.06,0,2.11,0,0
1942,Iran,1992,3.5,217.8,59,0.04,1.1,0,0.1,0,2.27,0,0
1943,Iran,1993,3.24,202.7,54.3,0.05,0.59,0,0.11,0,2.49,0,0
1944,Iran,1994,3.63,227.4,60.5,0.05,0.94,0,0.07,0,2.57,0,0
1945,Iran,1995,3.81,236.6,62.6,0.04,1.15,0,0.09,0,2.53,0,0
1946,Iran,1996,4.14,251.1,67.3,0.05,1.35,0,0.09,0,2.65,0,0
1947,Iran,1997,4.27,259.8,68.3,0.05,1.43,0,0.06,0,2.73,0,0
1948,Iran,1998,4.45,267.9,70.1,0.05,1.66,0,0.08,0,2.65,0,0
1949,Iran,1999,4.79,289.5,74.3,0.05,1.98,0,0.05,0,2.71,0,0
1950,Iran,2000,5.03,304.9,76.7,0.05,2.14,0,0.04,0,2.79,0,0
1951,Iran,2001,5.37,323.9,80.6,0.05,2.4,0,0.04,0,2.88,0,0
1952,Iran,2002,5.85,350.9,87,0.05,2.82,0,0.08,0,2.9,0,0
1953,Iran,2003,5.96,355,87.7,0.05,2.89,0,0.1,0,2.92,0,0
1954,Iran,2004,6.6,387.1,95.5,0.06,3.36,0,0.12,0,3.06,0,0
1955,Iran,2005,6.99,409.1,99.5,0.07,3.49,0,0.15,0,3.28,0,0
1956,Iran,2006,7.63,443.5,107.1,0.06,3.81,0,0.19,0,3.57,0,0
1957,Iran,2007,8.11,469.5,112.2,0.07,4.27,0,0.18,0,3.6,0,0
1958,Iran,2008,8.36,488.6,114.1,0.05,4.53,0,0.08,0,3.71,0,0
1959,Iran,2009,8.57,493.6,115.2,0.03,4.85,0,0.07,0,3.61,0,0
1960,Iran,2010,8.72,504.4,115.7,0.05,5.2,0,0.1,0,3.37,0,0
1961,Iran,2011,9.11,516.2,119.3,0.05,5.51,0,0.11,0,3.43,0,0
1962,Iran,2012,9.21,522,119.1,0.04,5.49,0,0.12,0.01,3.54,0,0
1963,Iran,2013,9.53,543,121.5,0.03,5.54,0,0.14,0.04,3.78,0,0
1964,Iran,2014,9.92,552.6,124.1,0.04,6.24,0,0.14,0.04,3.46,0,0
1965,Iran,2015,9.88,547.2,120.8,0.05,6.62,0,0.13,0.03,3.05,0,0
1966,Iran,2016,10.36,567.4,124.4,0.04,7.07,0,0.15,0.06,3.05,0,0
1967,Iran,2017,10.75,575.9,127.2,0.04,7.38,0,0.17,0.06,3.09,0,0
1968,Iran,2018,11.11,601.7,129.8,0.06,7.66,0,0.09,0.06,3.24,0.01,0.01
1969,Iran,2019,11.73,626.7,135.5,0.07,7.86,0,0.32,0.06,3.41,0.01,0.01
1970,Iran,2020,12.16,653,139.3,0.08,8.52,0,0.22,0.06,3.27,0.02,0.01
1971,Iran,2021,12.1,656.2,137.6,0.07,8.51,0,0.14,0,3.33,0.02,0.01
1972,Iran,2022,12.16,667.4,137.3,0.08,8.24,0,0.1,0.06,3.69,0.02,0.01
1973,Iraq,1965,0.08,5.8,10,0,0.02,0,0,0,0.07,0,0
1974,Iraq,1966,0.09,6.4,10.7,0,0.02,0,0,0,0.07,0,0
1975,Iraq,1967,0.09,6.5,10.4,0,0.02,0,0,0,0.07,0,0
1976,Iraq,1968,0.1,6.9,10.7,0,0.02,0,0,0,0.08,0,0
1977,Iraq,1969,0.11,7.9,12,0,0.03,0,0,0,0.09,0,0
1978,Iraq,1970,0.14,9.9,14.4,0,0.03,0,0,0,0.11,0,0
1979,Iraq,1971,0.15,10.8,15.2,0,0.03,0,0,0,0.12,0,0
1980,Iraq,1972,0.18,12.8,17.2,0,0.03,0,0,0,0.15,0,0
1981,Iraq,1973,0.18,12.5,16.3,0,0.03,0,0,0,0.14,0,0
1982,Iraq,1974,0.17,12.1,15.5,0,0.03,0,0,0,0.14,0,0
1983,Iraq,1975,0.19,12.9,16.4,0,0.04,0,0,0,0.14,0,0
1984,Iraq,1976,0.24,16.1,19.9,0,0.06,0,0,0,0.17,0,0
1985,Iraq,1977,0.25,17.3,20.2,0,0.04,0,0.01,0,0.2,0,0
1986,Iraq,1978,0.27,16.3,20.7,0,0.04,0,0.01,0,0.22,0,0
1987,Iraq,1979,0.33,19.9,25.1,0,0.06,0,0.01,0,0.26,0,0
1988,Iraq,1980,0.36,24.2,26.7,0,0.04,0,0.01,0,0.31,0,0
1989,Iraq,1981,0.34,22.9,24.2,0,0.02,0,0.01,0,0.31,0,0
1990,Iraq,1982,0.35,23.9,24.4,0,0.02,0,0.01,0,0.32,0,0
1991,Iraq,1983,0.41,27.9,27.2,0,0.02,0,0.01,0,0.38,0,0
1992,Iraq,1984,0.45,30.9,29.2,0,0.02,0,0.01,0,0.42,0,0
1993,Iraq,1985,0.52,35.4,32.7,0,0.03,0,0.01,0,0.48,0,0
1994,Iraq,1986,0.59,40.7,36.8,0,0.05,0,0.01,0,0.53,0,0
1995,Iraq,1987,0.7,45.7,42.2,0,0.13,0,0.03,0,0.54,0,0
1996,Iraq,1988,0.81,52.4,47.8,0,0.19,0,0.03,0,0.59,0,0
1997,Iraq,1989,0.92,59.8,52.8,0,0.22,0,0.03,0,0.67,0,0
1998,Iraq,1990,0.86,54.8,48.5,0,0.14,0,0.05,0,0.67,0,0
1999,Iraq,1991,0.54,36.4,30.3,0,0.06,0,0.02,0,0.46,0,0
2000,Iraq,1992,0.86,56.7,46.6,0,0.08,0,0.06,0,0.72,0,0
2001,Iraq,1993,1.14,76.5,59,0,0.09,0,0.07,0,0.99,0,0
2002,Iraq,1994,1.29,87,63.7,0,0.11,0,0.07,0,1.11,0,0
2003,Iraq,1995,1.28,85.9,61.3,0,0.11,0,0.08,0,1.1,0,0
2004,Iraq,1996,1.29,86.4,59.4,0,0.11,0,0.07,0,1.11,0,0
2005,Iraq,1997,1.52,103.9,68.2,0,0.1,0,0.07,0,1.35,0,0
2006,Iraq,1998,1.14,76.7,49.6,0,0.1,0,0.07,0,0.98,0,0
2007,Iraq,1999,0.83,55.2,34.7,0,0.11,0,0.04,0,0.68,0,0
2008,Iraq,2000,1.16,80.1,47.2,0,0.11,0,0.03,0,1.02,0,0
2009,Iraq,2001,1.3,89.8,51,0,0.09,0,0.04,0,1.16,0,0
2010,Iraq,2002,1.23,84.8,47,0,0.08,0,0.05,0,1.1,0,0
2011,Iraq,2003,1.09,74.9,40.4,0,0.05,0,0.05,0,0.99,0,0
2012,Iraq,2004,1.17,80.4,42.1,0,0.03,0,0.06,0,1.08,0,0
2013,Iraq,2005,1.11,75.7,38.7,0,0.05,0,0.05,0,1.01,0,0
